array with consecutive elements & worst case target,,,,,,,,,,,,,,,,,,,,,,,,,
17000,0.000432653061224,0.000847346938776,0.000507142857143,0.000998775510204,0.000996326530612,0.000435714285714,0.00091306122449,0.000434285714286,0.000703469387755,0.000432857142857,0.000717346938776,0.000438163265306,0.000951428571429,0.000460612244898,0.000431020408163,0.000437142857143,0.000425918367347,0.000428571428571,0.000755714285714,0.000585918367347,0.00117693877551,0.000449591836735,0.001007551020408,17000,0.000650763087844
16900,0.000408367346939,0.000747346938776,0.000474897959184,0.001000204081633,0.001009387755102,0.000412448979592,0.000928775510204,0.000528163265306,0.000702244897959,0.000591020408163,0.000740816326531,0.000514285714286,0.000969183673469,0.000617551020408,0.000417346938776,0.000418979591837,0.000407551020408,0.000414897959184,0.001034285714286,0.000450204081633,0.001259387755102,0.000442448979592,0.000937346938776,16900,0.000670745341615
16800,0.000410816326531,0.000937959183673,0.00046693877551,0.000908367346939,0.000932040816327,0.000645306122449,0.000867551020408,0.000847551020408,0.000927551020408,0.000701836734694,0.000902857142857,0.000512857142857,0.00089693877551,0.000797551020408,0.000415510204082,0.000424081632653,0.000408571428571,0.000407755102041,0.00053693877551,0.000454285714286,0.001405306122449,0.000456326530612,0.00088306122449,16800,0.000702085181899
16700,0.000429795918367,0.000975510204082,0.000655306122449,0.000934693877551,0.000973673469388,0.000492244897959,0.000845918367347,0.000595918367347,0.000950816326531,0.00070387755102,0.00089693877551,0.000529591836735,0.000943265306122,0.000641224489796,0.00043,0.00044,0.000391632653061,0.00070387755102,0.000950204081633,0.000517755102041,0.000918571428571,0.000458775510204,0.000888571428571,16700,0.000707311446318
16600,0.000393469387755,0.000528775510204,0.000451632653061,0.000886530612245,0.000980204081633,0.000915102040816,0.000849795918367,0.000833673469388,0.001007142857143,0.000475510204082,0.000603469387755,0.000476734693878,0.000615510204082,0.000614489795918,0.000401428571429,0.000413265306122,0.000396530612245,0.00056,0.000900816326531,0.000461836734694,0.001447346938776,0.000435714285714,0.000791632653061,16600,0.000671330967169
16500,0.000390612244898,0.000999183673469,0.000455306122449,0.000898775510204,0.00048612244898,0.000550204081633,0.000847755102041,0.000481836734694,0.000852244897959,0.000617346938776,0.00046693877551,0.000554081632653,0.000913673469388,0.00052612244898,0.000380408163265,0.000407551020408,0.00038,0.000450408163265,0.00047387755102,0.000418163265306,0.000945510204082,0.000416734693878,0.000851224489796,16500,0.000598438331854
16400,0.000385510204082,0.000861224489796,0.000432040816327,0.000909795918367,0.000768571428571,0.000816734693878,0.000835102040816,0.000495510204082,0.000645714285714,0.000904693877551,0.00056387755102,0.000543265306122,0.000718367346939,0.000869795918367,0.000389795918367,0.000383469387755,0.000378367346939,0.000781428571429,0.000930204081633,0.000387346938776,0.001427346938776,0.00042612244898,0.000873469387755,16400,0.000683815439219
16300,0.000380204081633,0.000748979591837,0.000659183673469,0.000889591836735,0.000882040816327,0.000456734693878,0.000798367346939,0.000517142857143,0.000557959183673,0.000975918367347,0.000774693877551,0.000451632653061,0.000904897959184,0.000485714285714,0.000370204081633,0.00038612244898,0.000379387755102,0.00043612244898,0.000728775510204,0.000390612244898,0.00109387755102,0.000399387755102,0.000779795918367,16300,0.000628145519077
16200,0.000391020408163,0.000877142857143,0.000602244897959,0.000876734693878,0.000905102040816,0.000687346938776,0.00079612244898,0.000536326530612,0.000912244897959,0.000797346938776,0.000567346938776,0.000497142857143,0.000846326530612,0.000801632653061,0.000395510204082,0.000399795918367,0.000369795918367,0.000579795918367,0.000881632653061,0.000393673469388,0.000955714285714,0.00041306122449,0.000823673469388,16200,0.000665510204082
16100,0.000364285714286,0.000557755102041,0.000433673469388,0.000841836734694,0.000908367346939,0.00042,0.000746326530612,0.000544693877551,0.000703469387755,0.000876326530612,0.000654693877551,0.000711428571429,0.000510408163265,0.000639591836735,0.000365306122449,0.000592653061224,0.000372448979592,0.000454489795918,0.000894489795918,0.000386326530612,0.000832244897959,0.000383673469388,0.000774693877551,16100,0.00060735581189
