17000,9.96326530612245E-4
16900,0.0010093877551020408
16800,9.320408163265307E-4
16700,9.736734693877551E-4
16600,9.80204081632653E-4
16500,4.8612244897959186E-4
16400,7.685714285714286E-4
16300,8.820408163265306E-4
16200,9.051020408163265E-4
16100,9.083673469387755E-4
16000,8.906122448979592E-4
15900,8.230612244897959E-4
15800,8.216326530612244E-4
15700,7.593877551020408E-4
15600,7.434693877551021E-4
15500,7.93469387755102E-4
15400,6.718367346938775E-4
15300,7.293877551020409E-4
15200,6.853061224489796E-4
15100,7.13469387755102E-4
15000,6.775510204081633E-4
14900,7.348979591836734E-4
14800,7.853061224489796E-4
14700,5.783673469387755E-4
14600,7.630612244897959E-4
14500,7.448979591836735E-4
14400,7.779591836734694E-4
14300,6.775510204081633E-4
14200,6.481632653061224E-4
14100,6.691836734693877E-4
14000,6.80204081632653E-4
13900,6.40204081632653E-4
13800,6.285714285714285E-4
13700,6.316326530612245E-4
13600,4.93265306122449E-4
13500,5.746938775510204E-4
13400,6.346938775510204E-4
13300,4.755102040816327E-4
13200,5.675510204081632E-4
13100,4.746938775510204E-4
13000,5.60204081632653E-4
12900,5.063265306122449E-4
12800,5.19795918367347E-4
12700,6.197959183673469E-4
12600,4.942857142857143E-4
12500,4.7040816326530613E-4
12400,4.846938775510204E-4
12300,6.120408163265306E-4
12200,4.755102040816327E-4
12100,4.66734693877551E-4
12000,4.4816326530612246E-4
11900,4.904081632653061E-4
11800,3.7816326530612244E-4
11700,4.96734693877551E-4
11600,3.916326530612245E-4
11500,3.683673469387755E-4
11400,4.142857142857143E-4
11300,4.0653061224489795E-4
11200,2.928571428571429E-4
11100,3.9795918367346937E-4
11000,2.3714285714285715E-4
10900,2.4081632653061223E-4
10800,3.0979591836734693E-4
10700,3.0020408163265304E-4
10600,2.1448979591836735E-4
10500,3.4551020408163266E-4
10400,2.1571428571428571E-4
10300,3.3612244897959185E-4
10200,2.1285714285714286E-4
10100,1.8918367346938776E-4
10000,2.110204081632653E-4
9900,2.6959183673469386E-4
9800,1.820408163265306E-4
9700,2.0142857142857142E-4
9600,2.4408163265306123E-4
9500,1.8979591836734694E-4
9400,1.9285714285714286E-4
9300,2.773469387755102E-4
9200,2.36734693877551E-4
9100,1.6612244897959183E-4
9000,1.753061224489796E-4
8900,2.4653061224489797E-4
8800,1.6469387755102042E-4
8700,1.706122448979592E-4
8600,1.583673469387755E-4
8500,2.8183673469387756E-4
8400,1.436734693877551E-4
8300,1.8938775510204083E-4
8200,1.516326530612245E-4
8100,2.136734693877551E-4
8000,1.4183673469387754E-4
7900,1.4102040816326531E-4
7800,1.2285714285714287E-4
7700,1.9755102040816327E-4
7600,1.1938775510204082E-4
7500,1.1428571428571428E-4
7400,1.1959183673469388E-4
7300,1.1387755102040817E-4
7200,1.9816326530612246E-4
7100,1.469387755102041E-4
7000,1.0040816326530612E-4
6900,9.755102040816327E-5
6800,9.755102040816327E-5
6700,1.7489795918367346E-4
6600,9.79591836734694E-5
6500,8.979591836734694E-5
6400,9.10204081632653E-5
6300,9.081632653061225E-5
6200,8.469387755102041E-5
6100,1.4040816326530613E-4
6000,8.53061224489796E-5
5900,7.979591836734694E-5
5800,7.89795918367347E-5
5700,7.612244897959184E-5
5600,7.530612244897959E-5
5500,1.9714285714285713E-4
5400,7.224489795918368E-5
5300,7.244897959183673E-5
5200,6.877551020408164E-5
5100,6.73469387755102E-5
5000,6.63265306122449E-5
17000,9.289795918367347E-4
16900,5.993877551020408E-4
16800,8.481632653061224E-4
16700,7.846938775510204E-4
16600,8.918367346938776E-4
16500,8.291836734693877E-4
16400,8.171428571428571E-4
16300,8.457142857142857E-4
16200,8.495918367346939E-4
16100,8.424489795918368E-4
16000,8.944897959183674E-4
15900,8.177551020408163E-4
15800,8.220408163265306E-4
15700,7.93265306122449E-4
15600,7.93061224489796E-4
15500,8.142857142857143E-4
15400,7.561224489795918E-4
15300,7.442857142857143E-4
15200,7.377551020408163E-4
15100,6.489795918367347E-4
15000,7.046938775510204E-4
14900,6.855102040816326E-4
14800,6.916326530612245E-4
14700,6.893877551020409E-4
14600,7.128571428571429E-4
14500,6.122448979591836E-4
14400,5.812244897959183E-4
14300,6.242857142857143E-4
14200,5.804081632653061E-4
14100,6.093877551020409E-4
14000,4.6734693877551023E-4
13900,5.244897959183674E-4
13800,5.3E-4
13700,4.440816326530612E-4
13600,4.3979591836734695E-4
13500,4.253061224489796E-4
13400,3.916326530612245E-4
13300,3.5816326530612244E-4
13200,4.2265306122448977E-4
13100,2.2918367346938775E-4
13000,2.310204081632653E-4
12900,2.253061224489796E-4
12800,2.2408163265306123E-4
12700,2.2428571428571427E-4
12600,2.959183673469388E-4
12500,2.163265306122449E-4
12400,2.1489795918367346E-4
12300,2.0959183673469387E-4
12200,2.1428571428571427E-4
12100,2.6959183673469386E-4
12000,2.126530612244898E-4
11900,2.481632653061224E-4
11800,2.4959183673469386E-4
11700,2.2489795918367346E-4
11600,1.7959183673469387E-4
11500,1.8959183673469387E-4
11400,2.2816326530612245E-4
11300,1.9959183673469387E-4
11200,1.9469387755102042E-4
11100,1.9408163265306123E-4
11000,3.2673469387755103E-4
10900,1.706122448979592E-4
10800,1.953061224489796E-4
10700,1.589795918367347E-4
10600,1.953061224489796E-4
10500,1.5571428571428572E-4
10400,1.8326530612244898E-4
10300,1.9081632653061224E-4
10200,1.706122448979592E-4
10100,1.4959183673469387E-4
10000,1.673469387755102E-4
9900,1.4081632653061224E-4
9800,1.5061224489795917E-4
9700,1.6857142857142857E-4
9600,1.9489795918367346E-4
9500,1.3857142857142857E-4
9400,1.3448979591836735E-4
9300,1.4081632653061224E-4
9200,1.4183673469387754E-4
9100,1.210204081632653E-4
9000,1.289795918367347E-4
8900,1.2959183673469387E-4
8800,1.1734693877551021E-4
8700,1.6469387755102042E-4
8600,1.2510204081632654E-4
8500,1.1734693877551021E-4
8400,1.1714285714285714E-4
